Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
22200.0,1760022200,3.878,-0.0862,51,97.2611,-0.3343,30.134
22260.0,1760022260,3.8939,-0.1352,51,97.3614,-0.5266,29.9841
22320.0,1760022320,3.8685,-0.1172,52,97.3185,-0.4534,29.9525
22380.0,1760022380,3.8746,-0.0575,52,97.3121,-0.2227,29.99
22440.0,1760022440,3.8671,-0.0136,52,97.2838,-0.0526,30.0912
22500.0,1760022500,3.8762,-0.0285,52,97.4204,-0.1106,30.004
22560.0,1760022560,3.8565,0.0482,52,97.2124,0.186,29.8018
22620.0,1760022620,3.8808,0.0181,52,97.063,0.0702,29.875
22680.0,1760022680,3.879,-0.0011,52,97.3461,-0.0044,30.2893
22740.0,1760022740,3.8748,0.0483,53,97.1755,0.187,29.9777
22800.0,1760022800,3.8721,0.0885,53,97.2151,0.3427,30.1302
22860.0,1760022860,3.868,0.1085,53,97.3055,0.4196,30.0769
22920.0,1760022920,3.8835,0.2011,53,97.0668,0.7811,30.0943
22980.0,1760022980,3.8651,0.0887,53,97.0889,0.343,29.968
23040.0,1760023040,3.8822,0.1334,53,97.055,0.518,30.158
23100.0,1760023100,3.8985,0.1733,53,97.1136,0.6756,30.1506
23160.0,1760023160,3.8936,0.1657,54,97.2062,0.6451,30.0499
23220.0,1760023220,3.8641,0.1566,54,97.2069,0.6052,29.8475
23280.0,1760023280,3.8742,0.1189,54,97.1808,0.4608,30.0295
23340.0,1760023340,3.8835,0.1855,54,97.0395,0.7206,29.9885
23400.0,1760023400,3.8787,0.172,54,96.9614,0.6673,29.9256
23460.0,1760023460,3.8667,0.154,54,97.1441,0.5953,30.5047
23520.0,1760023520,3.8848,0.215,54,97.0956,0.8353,29.7061
23580.0,1760023580,3.8817,0.2169,55,97.1636,0.8418,30.2032
23640.0,1760023640,3.9014,0.3128,55,97.1764,1.2202,29.9117
23700.0,1760023700,3.88,0.3279,55,97.1247,1.2723,30.1185
23760.0,1760023760,3.8949,0.2669,55,97.1677,1.0394,30.5531
23820.0,1760023820,3.8707,0.3131,55,97.1185,1.2121,29.8798
23880.0,1760023880,3.8737,0.2473,55,97.1357,0.9578,29.8706
23940.0,1760023940,3.8911,0.3294,55,97.0301,1.2816,30.0733
24000.0,1760024000,3.8954,0.3878,56,97.0652,1.5108,29.9499
24060.0,1760024060,3.8756,0.4229,56,97.0883,1.6388,30.3199
24120.0,1760024120,3.8861,0.3596,56,97.1311,1.3973,29.9812
24180.0,1760024180,3.872,0.4613,56,97.0269,1.7862,30.2959
24240.0,1760024240,3.8848,0.3463,56,97.0929,1.3453,29.8028
24300.0,1760024300,3.8951,0.373,56,97.0228,1.4528,29.7241
24360.0,1760024360,3.8828,0.484,56,97.0274,1.8792,30.1239
24420.0,1760024420,3.8855,0.5451,56,97.0958,2.1179,29.9003
24480.0,1760024480,3.876,0.4991,57,96.8626,1.9344,30.4762
24540.0,1760024540,3.8815,0.4851,57,96.9109,1.8831,29.8508
24600.0,1760024600,3.9059,0.39,57,96.8886,1.5234,29.8684
24660.0,1760024660,3.8892,0.4111,57,96.813,1.5989,30.1708
24720.0,1760024720,3.8795,0.531,57,96.9378,2.0602,30.0619
24780.0,1760024780,3.8874,0.5189,57,97.0444,2.017,29.8609
24840.0,1760024840,3.8746,0.4935,57,96.954,1.9121,30.5474
24900.0,1760024900,3.881,0.5639,58,96.9849,2.1887,29.9905
24960.0,1760024960,3.9055,0.5781,58,97.0485,2.258,30.158
25020.0,1760025020,3.891,0.6312,58,97.0598,2.4559,30.1928
25080.0,1760025080,3.9112,0.6022,58,96.9402,2.3552,30.3484
25140.0,1760025140,3.8924,0.668,58,97.0461,2.6001,30.3464
25200.0,1760025200,3.8929,0.618,58,96.9373,2.4059,30.0434
25260.0,1760025260,3.8997,0.6227,58,96.8549,2.4285,30.1422
25320.0,1760025320,3.8671,0.6924,59,96.8664,2.6777,30.2124
25380.0,1760025380,3.8959,0.6008,59,96.7874,2.3408,30.3291
25440.0,1760025440,3.894,0.8008,59,96.8268,3.1184,30.1003
25500.0,1760025500,3.91,0.689,59,96.8611,2.6941,30.6427
25560.0,1760025560,3.9056,0.6993,59,96.9459,2.7311,30.0901
25620.0,1760025620,3.8854,0.7163,59,97.0111,2.783,30.2483
25680.0,1760025680,3.9084,0.7935,59,96.7546,3.1011,30.0743
25740.0,1760025740,3.8944,0.7486,60,96.8884,2.9154,30.0052
25800.0,1760025800,3.8878,0.6379,60,96.7655,2.4802,29.9958
25860.0,1760025860,3.8999,0.7973,60,96.8784,3.1095,30.0985
25920.0,1760025920,3.896,0.7189,60,96.8216,2.8009,30.1414
25980.0,1760025980,3.9132,0.7499,60,96.6773,2.9345,30.0475
26040.0,1760026040,3.9027,0.6889,60,96.8897,2.6887,30.3279
26100.0,1760026100,3.9011,0.7874,60,96.7586,3.0716,30.1051
26160.0,1760026160,3.9085,0.7364,61,96.7559,2.8784,30.0364
26220.0,1760026220,3.9106,0.7817,61,96.7046,3.0571,30.1669
26280.0,1760026280,3.908,0.77,61,96.7294,3.0094,30.4288
26340.0,1760026340,3.9152,0.8878,61,96.8075,3.4759,30.3615
26400.0,1760026400,3.9072,0.8977,61,96.7497,3.5076,30.3005
26460.0,1760026460,3.9034,0.8078,61,96.7826,3.1531,29.9558
26520.0,1760026520,3.9145,0.8153,61,96.7768,3.1914,30.0138
26580.0,1760026580,3.902,0.7998,62,96.8449,3.1207,29.9682
26640.0,1760026640,3.9029,0.8799,62,96.7033,3.4342,30.5432
26700.0,1760026700,3.9197,0.8141,62,96.6041,3.191,30.329
26760.0,1760026760,3.9201,0.8152,62,96.7991,3.1955,30.0452
26820.0,1760026820,3.9036,0.8906,62,96.6786,3.4766,30.1588
26880.0,1760026880,3.9001,0.82,62,96.7858,3.1981,30.0438
26940.0,1760026940,3.9193,0.85,62,96.7187,3.3315,30.0493
27000.0,1760027000,3.9128,0.7776,63,96.669,3.0426,30.2542
27060.0,1760027060,3.9085,0.8964,63,96.6988,3.5035,30.1932
27120.0,1760027120,3.9032,0.9625,63,96.8185,3.7566,30.7134
27180.0,1760027180,3.9101,0.9055,63,96.82,3.5406,30.4951
27240.0,1760027240,3.9061,0.9463,63,96.6508,3.6963,30.533
27300.0,1760027300,3.9,0.8344,63,96.6495,3.2543,30.3093
27360.0,1760027360,3.9087,0.8918,63,96.7143,3.4859,30.1298
27420.0,1760027420,3.9096,0.8359,64,96.552,3.268,30.2825
27480.0,1760027480,3.904,0.8745,64,96.6378,3.4139,30.1173
27540.0,1760027540,3.917,0.927,64,96.6006,3.631,30.5484
27600.0,1760027600,3.9213,0.8958,64,96.6192,3.5126,30.2715
27660.0,1760027660,3.9179,0.8221,64,96.519,3.2209,30.1773
27720.0,1760027720,3.9055,0.8288,64,96.45,3.2367,30.1487
27780.0,1760027780,3.9159,0.827,64,96.4029,3.2384,30.4631
27840.0,1760027840,3.9099,0.9219,64,96.4709,3.6045,29.8973
27900.0,1760027900,3.8973,1.0016,65,96.5152,3.9034,30.6084
27960.0,1760027960,3.9167,0.9673,65,96.52,3.7886,30.1691
28020.0,1760028020,3.9127,0.8049,65,96.6901,3.1492,29.7882
28080.0,1760028080,3.9371,0.971,65,96.6152,3.823,30.0448
28140.0,1760028140,3.9252,0.9468,65,96.4414,3.7164,29.8386
28200.0,1760028200,3.9185,0.8225,65,96.5379,3.2229,30.1929
28260.0,1760028260,3.9139,0.8841,65,96.4693,3.4603,29.8966
28320.0,1760028320,3.9134,0.9533,66,96.4708,3.7307,30.1862
28380.0,1760028380,3.9022,0.9251,66,96.5002,3.6098,30.3494
28440.0,1760028440,3.8953,0.8309,66,96.5267,3.2364,29.9055
28500.0,1760028500,3.9038,0.9254,66,96.4419,3.6124,30.0546
28560.0,1760028560,3.9129,0.7862,66,96.546,3.0763,29.7289
28620.0,1760028620,3.8917,0.8799,66,96.3614,3.4245,29.9795
28680.0,1760028680,3.908,0.9457,66,96.4452,3.6959,30.6172
28740.0,1760028740,3.9123,0.8873,67,96.6445,3.4712,30.2037
28800.0,1760028800,3.9119,0.8587,67,96.4466,3.359,29.9648
28860.0,1760028860,3.9081,0.9251,67,96.5354,3.6153,29.941
28920.0,1760028920,3.9111,0.9261,67,96.4202,3.6221,30.0481
28980.0,1760028980,3.9321,0.9394,67,96.4514,3.6938,30.0857
29040.0,1760029040,3.9215,0.9139,67,96.3926,3.5838,29.9478
29100.0,1760029100,3.9094,0.9203,67,96.3757,3.5977,30.1351
29160.0,1760029160,3.9143,0.8986,68,96.3193,3.5175,29.8134
29220.0,1760029220,3.9154,0.8708,68,96.4084,3.4095,29.7824
29280.0,1760029280,3.9077,0.8573,68,96.2982,3.3501,30.0296
29340.0,1760029340,3.9086,0.836,68,96.4119,3.2676,29.697
29400.0,1760029400,3.9267,0.7821,68,96.438,3.071,30.0256
29460.0,1760029460,3.9123,0.7895,68,96.3729,3.0888,29.875
29520.0,1760029520,3.9055,0.8175,68,96.3133,3.1929,29.5268
29580.0,1760029580,3.9165,0.8378,69,96.3651,3.2813,29.9226
29640.0,1760029640,3.918,0.8917,69,96.2967,3.4936,29.5988
29700.0,1760029700,3.8978,0.8112,69,96.3889,3.1618,30.0022
29760.0,1760029760,3.9162,0.8569,69,96.1603,3.3557,29.8423
29820.0,1760029820,3.926,0.8539,69,96.2728,3.3523,30.2518
29880.0,1760029880,3.9214,0.7813,69,96.1332,3.0638,30.0297
29940.0,1760029940,3.9395,0.8154,69,96.1658,3.2121,29.6225
30000.0,1760030000,3.931,0.766,70,96.3875,3.0111,29.3829
30060.0,1760030060,3.933,0.8366,70,96.343,3.2902,29.6843
30120.0,1760030120,3.946,0.7944,70,96.2069,3.1345,29.5491
30180.0,1760030180,3.9254,0.6949,70,96.1374,2.7279,30.0707
30240.0,1760030240,3.919,0.7542,70,96.0137,2.9557,29.7427
30300.0,1760030300,3.9282,0.82,70,96.2006,3.2211,29.9758
30360.0,1760030360,3.9142,0.7198,70,96.431,2.8173,29.6437
30420.0,1760030420,3.9202,0.7423,71,96.2656,2.9098,29.6744
30480.0,1760030480,3.9124,0.738,71,96.1795,2.8874,29.692
30540.0,1760030540,3.9233,0.6495,71,96.2549,2.5484,29.8407
30600.0,1760030600,3.9121,0.7174,71,96.0864,2.8064,29.7276
30660.0,1760030660,3.9124,0.6124,71,96.1811,2.3959,29.3614
30720.0,1760030720,3.9237,0.6409,71,96.2066,2.5145,29.9116
30780.0,1760030780,3.9182,0.7158,71,96.1855,2.8046,29.58
30840.0,1760030840,3.9007,0.6695,71,96.2494,2.6117,29.502
30900.0,1760030900,3.9053,0.626,72,96.2076,2.4447,28.9838
30960.0,1760030960,3.9086,0.6529,72,96.2274,2.5518,29.6895
31020.0,1760031020,3.9108,0.6167,72,96.1129,2.4117,29.5452
31080.0,1760031080,3.9245,0.6093,72,96.2339,2.3911,29.5305
31140.0,1760031140,3.9229,0.6303,72,96.2865,2.4726,29.4381
31200.0,1760031200,3.9304,0.5497,72,96.0728,2.1606,29.3305
31260.0,1760031260,3.9273,0.5766,72,96.0736,2.2644,29.3844
31320.0,1760031320,3.9314,0.5473,73,96.2458,2.1515,29.5187
31380.0,1760031380,3.9262,0.4717,73,96.118,1.8522,29.4848
31440.0,1760031440,3.9229,0.493,73,96.2401,1.934,29.319
31500.0,1760031500,3.9311,0.6053,73,96.0869,2.3794,29.636
31560.0,1760031560,3.9301,0.5338,73,96.2333,2.0979,29.3644
31620.0,1760031620,3.9242,0.4359,73,96.1221,1.7107,29.1922
31680.0,1760031680,3.9332,0.4125,73,96.127,1.6225,29.3051
31740.0,1760031740,3.8976,0.4712,74,96.2263,1.8365,29.0316
31800.0,1760031800,3.9173,0.542,74,96.067,2.1232,29.3977
31860.0,1760031860,3.917,0.4416,74,96.0156,1.7298,28.9535
31920.0,1760031920,3.9317,0.5032,74,96.0499,1.9784,29.0967
31980.0,1760031980,3.9363,0.4422,74,96.1171,1.7406,28.8407
32040.0,1760032040,3.9052,0.4348,74,95.9507,1.698,29.1945
32100.0,1760032100,3.9347,0.331,74,96.1221,1.3023,29.4593
32160.0,1760032160,3.9084,0.431,75,96.0233,1.6847,29.185
32220.0,1760032220,3.9093,0.3537,75,96.1535,1.3829,29.2662
32280.0,1760032280,3.917,0.3998,75,95.8655,1.5661,29.6357
32340.0,1760032340,3.9167,0.3021,75,95.9896,1.1831,29.1587
32400.0,1760032400,3.9039,0.3376,75,95.913,1.3181,28.9442
32460.0,1760032460,3.9263,0.3323,75,95.9774,1.3047,28.9583
32520.0,1760032520,3.927,0.2928,75,96.0589,1.1499,29.0431
32580.0,1760032580,3.9305,0.3065,76,96.0205,1.2047,28.9182
32640.0,1760032640,3.9155,0.2586,76,96.0103,1.0126,28.8856
32700.0,1760032700,3.9194,0.2251,76,96.0136,0.8821,29.1582
32760.0,1760032760,3.9196,0.3233,76,96.0385,1.2672,29.2357
32820.0,1760032820,3.9362,0.2809,76,95.9374,1.1057,28.6579
32880.0,1760032880,3.8916,0.1758,76,96.0706,0.6841,28.7302
32940.0,1760032940,3.9102,0.2276,76,96.0631,0.8899,28.8331
33000.0,1760033000,3.9197,0.1473,77,96.037,0.5773,28.9722
33060.0,1760033060,3.9087,0.1104,77,96.0468,0.4315,29.0421
33120.0,1760033120,3.9168,0.2065,77,96.0222,0.8087,29.4214
33180.0,1760033180,3.9187,0.0547,77,96.1576,0.2144,28.657
33240.0,1760033240,3.9124,0.1713,77,95.9841,0.6703,28.7509
33300.0,1760033300,3.9194,0.0974,77,95.9629,0.3817,28.8832
33360.0,1760033360,3.9248,0.0845,77,95.9236,0.3315,28.6092
33420.0,1760033420,3.9159,0.1005,78,95.8977,0.3936,28.7208
33480.0,1760033480,3.9135,0.0941,78,95.8773,0.3681,28.6514
33540.0,1760033540,3.9163,0.0086,78,95.9023,0.0338,28.1322
33600.0,1760033600,3.9181,0.0708,78,95.9644,0.2772,28.7214
33660.0,1760033660,3.9008,0.0255,78,95.9934,0.0993,28.6145
33720.0,1760033720,3.9225,-0.0581,78,95.9675,-0.2279,28.9217
33780.0,1760033780,3.9129,-0.0189,78,95.8989,-0.0738,28.6276
33840.0,1760033840,3.9306,0.0436,78,96.029,0.1714,28.3858
33900.0,1760033900,3.9236,0.0433,79,96.0129,0.1699,28.5753
33960.0,1760033960,3.9289,-0.0197,79,95.9379,-0.0775,28.1802
34020.0,1760034020,3.9067,-0.1302,79,95.8954,-0.5085,28.435
34080.0,1760034080,3.9134,-0.0611,79,95.9885,-0.2392,28.7394
34140.0,1760034140,3.9043,-0.0581,79,95.9566,-0.2269,28.5508
34200.0,1760034200,3.9088,-0.0794,79,95.8228,-0.3102,28.7921
34260.0,1760034260,3.9288,-0.0913,79,95.9303,-0.3588,28.2141
34320.0,1760034320,3.931,-0.1273,80,95.9538,-0.5005,28.5781
34380.0,1760034380,3.904,-0.164,80,95.8581,-0.6402,28.5511
34440.0,1760034440,3.9111,-0.2056,80,95.9424,-0.8041,28.8609
34500.0,1760034500,3.9141,-0.2848,80,95.8081,-1.1149,28.8579
34560.0,1760034560,3.9216,-0.1877,80,96.0286,-0.736,28.7644
34620.0,1760034620,3.8979,-0.21,80,96.0189,-0.8186,28.9523
34680.0,1760034680,3.8986,-0.206,80,95.8961,-0.8033,28.5574
34740.0,1760034740,3.9195,-0.3153,81,95.9428,-1.236,28.9757
34800.0,1760034800,3.8938,-0.2307,81,95.7183,-0.8982,28.4223
34860.0,1760034860,3.9091,-0.1746,81,95.816,-0.6824,28.3603
34920.0,1760034920,3.9152,-0.2877,81,95.8824,-1.1264,28.8077
34980.0,1760034980,3.9172,-0.3089,81,95.8176,-1.2101,28.3634
35040.0,1760035040,3.9121,-0.3045,81,95.958,-1.1914,28.7655
35100.0,1760035100,3.9101,-0.2324,81,96.0581,-0.9088,28.6037
35160.0,1760035160,3.9206,-0.3992,82,95.8017,-1.5651,28.9214
35220.0,1760035220,3.9149,-0.3517,82,95.8264,-1.3769,28.6472
35280.0,1760035280,3.9057,-0.4156,82,95.9098,-1.6233,28.7116
35340.0,1760035340,3.9128,-0.4166,82,96.0174,-1.6302,28.7932
35400.0,1760035400,3.9149,-0.4053,82,95.7883,-1.5867,28.5398
35460.0,1760035460,3.9285,-0.3489,82,95.9036,-1.3706,28.4761
35520.0,1760035520,3.9195,-0.3395,82,96.027,-1.3308,28.6948
35580.0,1760035580,3.9221,-0.4204,83,95.7468,-1.6487,28.6488
35640.0,1760035640,3.9037,-0.4747,83,95.7741,-1.853,28.6067
35700.0,1760035700,3.9046,-0.3441,83,95.8403,-1.3437,28.5572
35760.0,1760035760,3.9071,-0.503,83,95.8302,-1.9652,29.0098
35820.0,1760035820,3.9083,-0.5228,83,95.9345,-2.0433,28.6082
35880.0,1760035880,3.8991,-0.5955,83,95.8864,-2.3221,28.6507
35940.0,1760035940,3.9207,-0.4494,83,95.7228,-1.7619,28.2767
36000.0,1760036000,3.9174,-0.483,84,95.9036,-1.8923,28.6266
36060.0,1760036060,3.9048,-0.4227,84,95.8139,-1.6504,28.7082
36120.0,1760036120,3.9147,-0.625,84,95.9597,-2.4465,28.8959
36180.0,1760036180,3.9094,-0.4944,84,95.8052,-1.9327,28.6358
36240.0,1760036240,3.914,-0.5754,84,95.8021,-2.2521,28.8602
36300.0,1760036300,3.8935,-0.5501,84,95.8939,-2.1417,28.785
36360.0,1760036360,3.9052,-0.6841,84,95.9093,-2.6714,28.9585
36420.0,1760036420,3.9056,-0.5394,85,95.8817,-2.1067,28.8071
36480.0,1760036480,3.9112,-0.5844,85,95.7086,-2.2859,28.9502
36540.0,1760036540,3.8992,-0.6365,85,95.8841,-2.4818,28.6339
36600.0,1760036600,3.8795,-0.6129,85,95.7559,-2.3778,28.3735
36660.0,1760036660,3.8938,-0.6939,85,95.855,-2.7018,28.8264
36720.0,1760036720,3.9029,-0.6948,85,95.7199,-2.7118,28.8405
36780.0,1760036780,3.9046,-0.6991,85,95.867,-2.7295,28.9918
36840.0,1760036840,3.9199,-0.7784,85,95.7643,-3.0512,28.9874
36900.0,1760036900,3.9083,-0.6523,86,95.7237,-2.5495,29.0094
36960.0,1760036960,3.9037,-0.6453,86,95.8809,-2.5191,28.7286
37020.0,1760037020,3.902,-0.7493,86,95.8406,-2.9236,28.7235
37080.0,1760037080,3.9126,-0.7059,86,95.7696,-2.7617,28.356
37140.0,1760037140,3.8961,-0.7454,86,95.9322,-2.9042,28.7162
37200.0,1760037200,3.8994,-0.7244,86,95.7782,-2.8247,28.5172
37260.0,1760037260,3.8897,-0.7806,86,95.8134,-3.0365,28.705
37320.0,1760037320,3.9145,-0.8017,87,95.8296,-3.1382,28.6803
37380.0,1760037380,3.9034,-0.713,87,95.7559,-2.783,28.6827
37440.0,1760037440,3.8924,-0.7766,87,95.8404,-3.0228,28.6098
37500.0,1760037500,3.8976,-0.6799,87,95.7572,-2.6499,28.7288
37560.0,1760037560,3.9034,-0.7861,87,95.7642,-3.0683,28.0721
37620.0,1760037620,3.8961,-0.8418,87,95.9033,-3.2799,28.6893
37680.0,1760037680,3.8919,-0.7411,87,95.7081,-2.8844,28.8011
37740.0,1760037740,3.8897,-0.7777,88,95.5955,-3.0249,28.9538
37800.0,1760037800,3.9008,-0.7793,88,95.9144,-3.0401,28.7175
37860.0,1760037860,3.8938,-0.7624,88,95.9865,-2.9687,28.8845
37920.0,1760037920,3.8912,-0.8606,88,95.7471,-3.3488,28.6498
37980.0,1760037980,3.8813,-0.8401,88,95.6215,-3.2608,28.5902
38040.0,1760038040,3.8957,-0.8479,88,95.7485,-3.3032,28.6916
38100.0,1760038100,3.8926,-0.9092,88,95.7473,-3.5392,28.6241
38160.0,1760038160,3.8908,-0.8629,89,95.7518,-3.3575,28.4212
38220.0,1760038220,3.8952,-0.7878,89,95.6746,-3.0686,28.4045
38280.0,1760038280,3.9009,-0.8473,89,95.8068,-3.3054,28.3227
38340.0,1760038340,3.9,-0.9309,89,95.799,-3.6304,28.7076
38400.0,1760038400,3.8972,-0.9455,89,95.6341,-3.6848,28.6059
38460.0,1760038460,3.8897,-0.7883,89,95.8062,-3.0665,28.3958
38520.0,1760038520,3.8865,-0.8797,89,95.911,-3.4191,28.4176
38580.0,1760038580,3.8805,-0.911,90,95.757,-3.5351,28.6469
38640.0,1760038640,3.8844,-0.8955,90,95.7126,-3.4783,28.6796
38700.0,1760038700,3.8901,-0.9585,90,95.7246,-3.7288,28.3378
38760.0,1760038760,3.8819,-0.8162,90,95.7815,-3.1682,28.1825
38820.0,1760038820,3.8893,-0.9094,90,95.59,-3.5368,28.6955
38880.0,1760038880,3.879,-0.8235,90,95.7378,-3.1943,28.1509
38940.0,1760038940,3.8713,-0.8912,90,95.6896,-3.45,28.5796
39000.0,1760039000,3.8966,-0.8239,91,95.8647,-3.2105,28.7297
39060.0,1760039060,3.8823,-0.884,91,95.699,-3.4319,28.7682
39120.0,1760039120,3.879,-0.8553,91,95.8423,-3.3176,28.559
39180.0,1760039180,3.8748,-0.8629,91,95.6165,-3.3435,28.5493
39240.0,1760039240,3.8902,-0.8683,91,95.7476,-3.3779,28.8524
39300.0,1760039300,3.8991,-0.8825,91,95.7219,-3.4408,27.9365
39360.0,1760039360,3.8804,-0.9116,91,95.6226,-3.5375,28.3239
39420.0,1760039420,3.8822,-0.8041,92,95.7019,-3.1217,28.4905
39480.0,1760039480,3.895,-0.9449,92,95.7803,-3.6802,28.356
39540.0,1760039540,3.865,-0.8987,92,95.653,-3.4734,28.6246
39600.0,1760039600,3.9018,-0.8973,92,95.539,-3.5009,28.3577
39660.0,1760039660,3.9067,-0.8768,92,95.6683,-3.4253,28.3656
39720.0,1760039720,3.8544,-0.917,92,95.5929,-3.5344,28.3066
39780.0,1760039780,3.8802,-0.8781,92,95.633,-3.4073,28.2161
39840.0,1760039840,3.8736,-0.9004,92,95.6491,-3.4879,28.2192
39900.0,1760039900,3.877,-0.9689,93,95.5143,-3.7566,28.4278
39960.0,1760039960,3.875,-0.887,93,95.5166,-3.4371,28.1432
40020.0,1760040020,3.8877,-0.9399,93,95.6794,-3.6539,28.5212
40080.0,1760040080,3.8775,-0.9687,93,95.594,-3.756,28.4745
40140.0,1760040140,3.8682,-0.872,93,95.4255,-3.373,28.4765
40200.0,1760040200,3.8764,-0.8511,93,95.6883,-3.2991,28.0043
40260.0,1760040260,3.8826,-0.8455,93,95.6421,-3.2827,27.876
40320.0,1760040320,3.8647,-0.8396,94,95.5579,-3.2448,28.2005
40380.0,1760040380,3.8594,-0.9605,94,95.5043,-3.7068,28.8681
40440.0,1760040440,3.8961,-0.9275,94,95.671,-3.6138,28.5054
40500.0,1760040500,3.8691,-0.7562,94,95.6266,-2.9259,27.9945
40560.0,1760040560,3.8745,-0.9024,94,95.7837,-3.4964,28.2975
40620.0,1760040620,3.8706,-0.8144,94,95.6211,-3.1524,28.2781
40680.0,1760040680,3.8795,-0.874,94,95.6128,-3.3908,27.8968
40740.0,1760040740,3.8911,-0.8301,95,95.5626,-3.2301,28.3996
40800.0,1760040800,3.879,-0.86,95,95.6355,-3.336,28.1064
40860.0,1760040860,3.8575,-0.7943,95,95.6142,-3.0638,28.0595
40920.0,1760040920,3.8586,-0.8092,95,95.6584,-3.1225,28.0847
40980.0,1760040980,3.8672,-0.832,95,95.5105,-3.2176,28.3175
41040.0,1760041040,3.8681,-0.8554,95,95.5113,-3.3088,27.9466
41100.0,1760041100,3.853,-0.7826,95,95.5016,-3.0153,27.6884
41160.0,1760041160,3.8784,-0.8495,96,95.597,-3.2946,28.1383
41220.0,1760041220,3.8592,-0.7601,96,95.6473,-2.9333,27.5839
41280.0,1760041280,3.8837,-0.6425,96,95.4844,-2.4954,27.8288
41340.0,1760041340,3.8865,-0.6985,96,95.4807,-2.7149,28.1617
41400.0,1760041400,3.8656,-0.7221,96,95.5333,-2.7914,28.0494
41460.0,1760041460,3.8718,-0.7541,96,95.482,-2.9196,28.1581
41520.0,1760041520,3.8551,-0.8383,96,95.5712,-3.2316,28.1316
41580.0,1760041580,3.8719,-0.7988,97,95.3082,-3.0928,28.4485
41640.0,1760041640,3.8607,-0.6597,97,95.4155,-2.5469,27.7281
41700.0,1760041700,3.8544,-0.7542,97,95.4122,-2.9071,27.9916
41760.0,1760041760,3.8612,-0.7405,97,95.2823,-2.8591,27.8038
41820.0,1760041820,3.8595,-0.7043,97,95.384,-2.7183,28.0445
41880.0,1760041880,3.8605,-0.7395,97,95.3809,-2.8547,27.8596
41940.0,1760041940,3.873,-0.7379,97,95.431,-2.8577,28.205
42000.0,1760042000,3.8557,-0.669,98,95.529,-2.5795,27.6906
42060.0,1760042060,3.8799,-0.7008,98,95.4132,-2.7191,28.0943
42120.0,1760042120,3.8485,-0.6829,98,95.3431,-2.6281,27.9078
42180.0,1760042180,3.8779,-0.6743,98,95.4138,-2.6148,27.7666
42240.0,1760042240,3.8515,-0.5983,98,95.495,-2.3045,27.8115
42300.0,1760042300,3.8604,-0.6251,98,95.3256,-2.4132,27.7674
42360.0,1760042360,3.8551,-0.6113,98,95.3234,-2.3566,27.7661
42420.0,1760042420,3.8567,-0.5612,99,95.4334,-2.1645,27.6042
42480.0,1760042480,3.8673,-0.5867,99,95.3635,-2.2691,27.5165
42540.0,1760042540,3.8742,-0.5819,99,95.4255,-2.2545,27.5768
42600.0,1760042600,3.8704,-0.5327,99,95.3649,-2.0618,27.2586
42660.0,1760042660,3.8543,-0.5109,99,95.4145,-1.9691,27.737
42720.0,1760042720,3.859,-0.5396,99,95.2678,-2.0822,27.3354
42780.0,1760042780,3.8493,-0.5159,99,95.3419,-1.986,27.511
42840.0,1760042840,3.8467,-0.5467,99,95.3182,-2.1029,27.6996
42900.0,1760042900,3.8443,-0.5381,100,95.2299,-2.0686,27.722
42960.0,1760042960,3.8508,-0.4439,100,95.1942,-1.7095,27.1148
43020.0,1760043020,3.8581,-0.4473,100,95.3662,-1.7259,27.4451
43080.0,1760043080,3.8357,-0.4339,100,95.2752,-1.6642,27.5357
43140.0,1760043140,3.8536,-0.4295,100,95.2135,-1.6553,27.4417
43200.0,1760043200,3.8692,-0.4281,100,95.2795,-1.6564,27.69
43260.0,1760043260,3.8653,-0.3823,100,95.3693,-1.4776,27.2112
43320.0,1760043320,3.8465,-0.3569,101,95.0885,-1.3729,26.9366
43380.0,1760043380,3.8382,-0.3446,101,95.143,-1.3225,27.4897
43440.0,1760043440,3.8566,-0.3815,101,95.1807,-1.4714,27.241
43500.0,1760043500,3.8294,-0.2934,101,95.3632,-1.1235,26.9174
43560.0,1760043560,3.8628,-0.3375,101,95.2606,-1.3035,27.2638
43620.0,1760043620,3.8493,-0.3033,101,95.2911,-1.1675,27.5056
43680.0,1760043680,3.8686,-0.3068,101,95.1301,-1.1868,27.0008
43740.0,1760043740,3.8326,-0.2944,102,95.1234,-1.1283,27.702
43800.0,1760043800,3.8593,-0.3293,102,95.2404,-1.2709,27.0865
43860.0,1760043860,3.8485,-0.2431,102,95.2008,-0.9357,27.1939
43920.0,1760043920,3.846,-0.1216,102,95.2315,-0.4675,26.8267
43980.0,1760043980,3.835,-0.2681,102,95.1641,-1.0282,27.1875
44040.0,1760044040,3.8544,-0.2313,102,95.1929,-0.8915,27.1144
44100.0,1760044100,3.8548,-0.2425,102,95.1748,-0.935,26.8437
44160.0,1760044160,3.8658,-0.23,103,95.2158,-0.8891,27.6882
44220.0,1760044220,3.8576,-0.1136,103,95.2095,-0.4384,26.9224
44280.0,1760044280,3.8403,-0.2097,103,95.0068,-0.8055,26.9909
44340.0,1760044340,3.8356,-0.185,103,94.948,-0.7095,27.2554
44400.0,1760044400,3.8328,-0.2258,103,95.1993,-0.8654,27.4486
